,Especie,Dap,HC,HT,CF,VOL M3,ESTE,NORTE,Condicion,Dap_Outlier,HT_Outlier,Color,Dap_z,HT_z,HT_zscore,Dap_zscore
965,Yacushapana,61.0,10.0,18.0,1,1.9,674667.0,9631040.0,True,False,False,Inlier,-0.7217297975821971,-1.2759207455694772,-1.2759207455694772,-0.7217297975821971
966,Almendro,49.0,12.0,18.0,1,0.0,674661.0,9631006.0,False,False,False,Inlier,-1.389936325489019,-0.3614149261173269,-0.3614149261173269,-1.389936325489019
967,Aguanillo,46.0,17.0,21.0,1,1.836,674678.0,9631005.0,True,False,False,Inlier,-1.010105004443142,,,-1.010105004443142
968,Marupa,47.0,16.0,21.0,1,1.804,674679.0,9631004.0,True,False,False,Inlier,-1.1446156720620597,0.10775325049851969,0.10775325049851969,-1.1446156720620597
969,Aguanillo,46.0,18.0,21.0,1,1.944,674635.0,9630959.0,True,False,False,Inlier,-1.010105004443142,,,-1.010105004443142
970,Yacushapana,142.0,18.0,22.0,2,18.529,674637.0,9630937.0,True,True,False,Outlier,3.593780734570235,0.4658123356840939,0.4658123356840939,3.593780734570235
971,Cachimbo,57.0,17.0,20.0,1,2.82,674643.0,9630924.0,True,False,False,Inlier,-1.041992728396424,-0.610106518233166,-0.610106518233166,-1.041992728396424
972,Cumala caupuri,55.0,16.0,20.0,1,2.471,674634.0,9630919.0,True,False,False,Inlier,-0.3181139930327552,-0.6380297172020211,-0.6380297172020211,-0.3181139930327552
973,Aguanillo,48.0,17.0,21.0,1,2.0,674629.0,9630899.0,True,False,False,Inlier,-0.7620508829269984,,,-0.7620508829269984
974,Ana caspi,76.0,18.0,22.0,2,5.308,674589.0,9630912.0,True,False,False,Inlier,0.04495064054133371,0.29153632199118196,0.29153632199118196,0.04495064054133371
975,Anuje rumo,55.0,18.0,21.0,1,0.0,674626.0,9630891.0,False,False,False,Inlier,-0.8525903042367731,0.5587780323522518,0.5587780323522518,-0.8525903042367731
976,Cumala llorona,65.0,17.0,21.0,1,3.667,674642.0,9630868.0,True,False,False,Inlier,0.6177794975196921,0.3122956332560403,0.3122956332560403,0.6177794975196921
977,Cumala caupuri,79.0,19.0,22.0,1,6.054,674635.0,9630870.0,True,False,False,Inlier,2.2932447382857384,0.30109267553353847,0.30109267553353847,2.2932447382857384
978,Cumala blanca,60.0,18.0,22.0,1,3.308,674633.0,9630847.0,True,False,False,Inlier,0.4420772826803157,0.532202554254786,0.532202554254786,0.4420772826803157
979,Ana caspi,92.0,20.0,24.0,1,0.0,674657.0,9630834.0,False,False,True,Inlier,0.9155735731313807,1.2728049179614989,1.2728049179614989,0.9155735731313807
980,Aguanillo,87.0,16.0,21.0,1,6.182,674671.0,9630814.0,True,True,False,Inlier,4.075004486637801,,,4.075004486637801
981,Mari mari,82.0,19.0,23.0,1,6.522,674637.0,9630664.0,True,False,False,Inlier,0.7550973449033799,0.6791990485544268,0.6791990485544268,0.7550973449033799
982,Aguanillo,52.0,20.0,23.0,1,0.0,674554.0,9630643.0,False,False,False,Inlier,-0.2659426398947113,,,-0.2659426398947113
983,Pashaco,58.0,18.0,24.0,1,0.0,674614.0,9630659.0,False,False,False,Inlier,-1.0704470582835934,1.4294418244303029,1.4294418244303029,-1.0704470582835934
984,Canela moena,51.0,19.0,22.0,1,0.0,674616.0,9630675.0,False,False,False,Inlier,-0.4153281401920792,1.3283990768407006,1.3283990768407006,-0.4153281401920792
985,Huayruro,50.0,18.0,22.0,1,0.0,674574.0,9630700.0,False,True,False,Inlier,-1.892454515756916,0.8315218406202999,0.8315218406202999,-1.892454515756916
986,Cumala llorona,48.0,17.0,21.0,1,2.0,674547.0,9630680.0,True,False,False,Inlier,-1.108618002398351,0.3122956332560403,0.3122956332560403,-1.108618002398351
987,Cumala blanca,60.0,19.0,22.0,1,3.492,674546.0,9630676.0,True,False,False,Inlier,0.4420772826803157,0.532202554254786,0.532202554254786,0.4420772826803157
988,Palisangre,55.0,18.0,22.0,1,2.78,674561.0,9630731.0,True,False,False,Inlier,-1.3236102776337684,0.6265018817394398,0.6265018817394398,-1.3236102776337684
989,Machimango,50.0,20.0,23.0,1,0.0,674594.0,9630758.0,False,False,False,Inlier,-1.1783892010864596,0.970598720540122,0.970598720540122,-1.1783892010864596
990,Palisangre,80.0,21.0,24.0,1,6.861,674600.0,9630750.0,True,False,False,Inlier,0.19249415878071566,1.4876396033581298,1.4876396033581298,0.19249415878071566
991,Azucar huayo,70.0,20.0,23.0,2,5.003,674600.0,9630773.0,True,False,False,Inlier,0.8556329560380483,0.9286858484788528,0.9286858484788528,0.8556329560380483
992,Zapotillo,52.0,19.0,22.0,1,2.623,674593.0,9630882.0,True,False,False,Inlier,-0.5584405031233399,0.15541746804005274,0.15541746804005274,-0.5584405031233399
993,Mari mari,53.0,19.0,22.0,1,2.725,674594.0,9630913.0,True,False,False,Inlier,-0.930701378601841,0.3209402097564872,0.3209402097564872,-0.930701378601841
994,Panguana,80.0,21.0,24.0,1,6.861,674586.0,9630923.0,True,False,False,Inlier,-0.041294879131385694,1.2712629510407378,1.2712629510407378,-0.041294879131385694
995,Zapotillo,70.0,19.0,23.0,2,4.753,674582.0,9630933.0,True,False,False,Inlier,1.463176513770092,0.5284193913361783,0.5284193913361783,1.463176513770092
996,Yacushapana,56.0,16.0,19.0,1,2.562,674553.0,9630985.0,True,False,False,Inlier,-0.9881193366039522,-0.8404874752560845,-0.8404874752560845,-0.9881193366039522
997,Aguanillo,64.0,19.0,21.0,1,3.973,674549.0,9630991.0,True,False,False,Inlier,1.2223820892021502,,,1.2223820892021502
998,Aguanillo,64.0,18.0,21.0,1,3.764,674566.0,9630987.0,True,False,False,Inlier,1.2223820892021502,,,1.2223820892021502
999,Ana caspi,86.0,17.0,22.0,1,6.419,674573.0,9630996.0,True,False,False,Inlier,0.589089973410113,0.29153632199118196,0.29153632199118196,0.589089973410113
1000,Machimango,50.0,19.0,22.0,1,2.425,674603.0,9631025.0,True,False,False,Inlier,-1.1783892010864596,0.5103147912118169,0.5103147912118169,-1.1783892010864596
1001,Cumala blanca,50.0,16.0,19.0,2,2.042,674605.0,9631035.0,True,False,False,Inlier,-0.6698962504419506,-0.7852498064664966,-0.7852498064664966,-0.6698962504419506
1002,Mashonaste,49.0,20.0,23.0,1,2.451,674549.0,9631119.0,True,False,False,Inlier,-0.6686789615413817,1.0534884948077103,1.0534884948077103,-0.6686789615413817
1003,Cumala llorona,70.0,22.0,25.0,1,5.503,674544.0,9631139.0,True,False,False,Inlier,1.1255434680838223,1.9448906269113788,1.9448906269113788,1.1255434680838223
1004,Zapotillo,53.0,17.0,22.0,2,2.438,674534.0,9631148.0,True,False,False,Inlier,-0.4461284466292603,0.15541746804005274,0.15541746804005274,-0.4461284466292603
1005,Machimango,48.0,22.0,24.0,1,2.588,674601.0,9631149.0,True,False,False,Inlier,-1.3707223882537352,1.430882649868427,1.430882649868427,-1.3707223882537352
1006,Cumala blanca,46.0,21.0,24.0,1,0.0,674579.0,9631230.0,False,False,False,Inlier,-1.114685663690857,1.4105041280689745,1.4105041280689745,-1.114685663690857
1007,Cumala blanca,46.0,19.0,22.0,1,2.052,674577.0,9631235.0,True,False,False,Inlier,-1.114685663690857,0.532202554254786,0.532202554254786,-1.114685663690857
1008,Yacushapana,75.0,18.0,21.0,2,5.169,674554.0,9631299.0,True,False,False,Inlier,0.024160911678717128,0.030379065370701105,0.030379065370701105,0.024160911678717128
1009,Panguana,78.0,19.0,23.0,1,5.901,674571.0,9631343.0,True,False,False,Inlier,-0.14192148115269387,0.8129164448831931,0.8129164448831931,-0.14192148115269387
1010,Yacushapana,75.0,21.0,24.0,1,6.03,674602.0,9631385.0,True,False,False,Inlier,0.024160911678717128,1.3366788763108794,1.3366788763108794,0.024160911678717128
1011,Requia,60.0,19.0,23.0,2,3.492,674592.0,9631396.0,True,False,False,Inlier,-0.5765971132492762,1.6654083300081026,1.6654083300081026,-0.5765971132492762
1012,Pashaco,60.0,10.0,17.0,1,1.838,674582.0,9631486.0,True,False,False,Inlier,-0.9393597480568243,-1.5943774195568767,-1.5943774195568767,-0.9393597480568243
1013,Cumala blanca,50.0,18.0,21.0,1,2.297,674581.0,9631517.0,True,False,False,Inlier,-0.6698962504419506,0.09305176734769184,0.09305176734769184,-0.6698962504419506
1014,Yacushapana,55.0,19.0,22.0,1,0.0,674591.0,9631539.0,False,False,False,Inlier,-1.0413972444083033,0.4658123356840939,0.4658123356840939,-1.0413972444083033
1015,Mari mari,50.0,16.0,21.0,1,2.042,674579.0,9631689.0,True,False,False,Inlier,-1.1050943499989327,-0.037318629041452465,-0.037318629041452465,-1.1050943499989327
1016,Canela moena,50.0,18.0,22.0,1,2.297,674582.0,9631746.0,True,False,False,Inlier,-0.5521703597929376,1.3283990768407006,1.3283990768407006,-0.5521703597929376
1017,Cumala llorona,58.0,20.0,23.0,1,3.435,674574.0,9631860.0,True,False,False,Inlier,-0.09309006127009031,1.1285931300837095,1.1285931300837095,-0.09309006127009031
1018,Cumala llorona,85.0,21.0,24.0,1,7.746,674598.0,9631900.0,True,False,False,Inlier,2.648835379776213,1.5367418784975442,1.5367418784975442,2.648835379776213
1019,Cumala blanca,58.0,22.0,25.0,1,3.778,674596.0,9631937.0,True,False,False,Inlier,0.21968257605586244,1.8496549149760686,1.8496549149760686,0.21968257605586244
1020,Mari mari,67.0,22.0,25.0,1,0.0,674584.0,9631988.0,False,False,False,Inlier,-0.11686751208207917,1.395716726150306,1.395716726150306,-0.11686751208207917
1021,Cumala blanca,46.0,18.0,22.0,1,1.944,674577.0,9631981.0,True,False,False,Inlier,-1.114685663690857,0.532202554254786,0.532202554254786,-1.114685663690857
1022,Panguana,64.0,21.0,23.0,2,4.391,674568.0,9632005.0,True,False,False,Inlier,-0.8463076953018511,0.8129164448831931,0.8129164448831931,-0.8463076953018511
1023,Pashaco,85.0,20.0,23.0,1,7.377,674565.0,9632033.0,True,False,False,Inlier,0.6992316297777887,0.9974676467178486,0.9974676467178486,0.6992316297777887
1024,Pashaco,50.0,21.0,24.0,1,0.0,674580.0,9632042.0,False,False,False,Inlier,-1.5947962991906697,1.4294418244303029,1.4294418244303029,-1.5947962991906697
1025,Pashaco,90.0,20.0,25.0,1,0.0,674575.0,9632221.0,False,False,False,Inlier,1.0269499053447113,1.861416002142757,1.861416002142757,1.0269499053447113
1026,Cumala blanca,66.0,18.0,23.0,1,4.003,674496.0,9630619.0,True,False,False,Inlier,1.1092614025536756,0.9713533411618802,0.9713533411618802,1.1092614025536756
1027,Cumala blanca,50.0,16.0,22.0,1,0.0,674529.0,9630639.0,False,False,False,Inlier,-0.6698962504419506,0.532202554254786,0.532202554254786,-0.6698962504419506
1028,Caimitillo,52.0,12.0,18.0,2,1.657,674513.0,9630686.0,True,False,False,Inlier,-1.0708463445735397,-0.7313071356019155,-0.7313071356019155,-1.0708463445735397
1029,Aguanillo,57.0,16.0,21.0,1,2.654,674506.0,9630678.0,True,False,False,Inlier,0.3541926638956477,,,0.3541926638956477
1030,Machimango,60.0,16.0,22.0,1,2.941,674500.0,9630672.0,True,False,False,Inlier,-0.21672326525008218,0.5103147912118169,0.5103147912118169,-0.21672326525008218
1031,Cumala blanca,62.0,18.0,23.0,2,3.532,674506.0,9630712.0,True,False,False,Inlier,0.6644719893047689,0.9713533411618802,0.9713533411618802,0.6644719893047689
1032,Zapotillo,53.0,16.0,22.0,1,2.294,674513.0,9630704.0,True,False,False,Inlier,-0.4461284466292603,0.15541746804005274,0.15541746804005274,-0.4461284466292603
1033,Cachimbo,53.0,12.0,18.0,1,1.721,674463.0,9630750.0,True,False,False,Inlier,-1.2200635818473484,-1.4682783240995971,-1.4682783240995971,-1.2200635818473484
1034,Caimitillo,50.0,14.0,20.0,1,0.0,674469.0,9630782.0,False,False,False,Inlier,-1.2628187985026895,0.1687631851389036,0.1687631851389036,-1.2628187985026895
1035,Cumala blanca,64.0,18.0,23.0,1,3.764,674499.0,9630789.0,True,False,False,Inlier,0.8868666959292222,0.9713533411618802,0.9713533411618802,0.8868666959292222
1036,Cumala blanca,46.0,12.0,19.0,1,0.0,674512.0,9630778.0,False,False,False,Inlier,-1.114685663690857,-0.7852498064664966,-0.7852498064664966,-1.114685663690857
1037,Cumala blanca,51.0,12.0,18.0,2,1.593,674521.0,9630771.0,True,False,False,Inlier,-0.5586988971297239,-1.2244005933735909,-1.2244005933735909,-0.5586988971297239
1038,Cumala blanca,53.0,18.0,22.0,1,2.581,674530.0,9630789.0,True,False,False,Inlier,-0.33630419050527066,0.532202554254786,0.532202554254786,-0.33630419050527066
1039,Cumala blanca,60.0,20.0,24.0,2,3.676,674535.0,9630799.0,True,False,False,Inlier,0.4420772826803157,1.4105041280689745,1.4105041280689745,0.4420772826803157
1040,Pashaco,78.0,16.0,22.0,1,4.97,674532.0,9630837.0,True,False,False,Inlier,0.2404260439840971,0.5654934690053944,0.5654934690053944,0.2404260439840971
1041,Cumala llorona,86.0,20.0,24.0,1,7.551,674537.0,9630914.0,True,False,False,Inlier,2.7503881738890392,1.5367418784975442,1.5367418784975442,2.7503881738890392
1042,Quillosisa,72.0,17.0,22.0,2,4.499,674547.0,9630928.0,True,False,False,Inlier,0.6781859783204752,0.6100329998049057,0.6100329998049057,0.6781859783204752
1043,Almendro,106.0,18.0,24.0,1,10.325,674526.0,9630946.0,True,False,True,Inlier,1.3678979693166942,2.475444699433752,2.475444699433752,1.3678979693166942
1044,Zapotillo,50.0,12.0,18.0,1,1.532,674513.0,9630982.0,True,False,False,Inlier,-0.783064616111499,-1.3365902251444493,-1.3365902251444493,-0.783064616111499
1045,Marupa,71.0,20.0,25.0,1,5.147,674489.0,9631022.0,True,False,False,Inlier,1.3916550257445186,1.6881342578101382,1.6881342578101382,1.3916550257445186
1046,Cumala caupuri,70.0,20.0,24.0,1,5.003,674474.0,9631068.0,True,False,False,Inlier,1.313985214041303,1.240215068269098,1.240215068269098,1.313985214041303
1047,Cumala caupuri,69.0,22.0,26.0,1,5.347,674474.0,9631087.0,True,False,False,Inlier,1.205178600236366,2.1793374610046574,2.1793374610046574,1.205178600236366
1048,Mari mari,66.0,18.0,23.0,1,4.003,674449.0,9631072.0,True,False,False,Inlier,-0.17499850254777644,0.6791990485544268,0.6791990485544268,-0.17499850254777644
1049,Anuje rumo,72.0,18.0,22.0,1,4.764,674509.0,9631104.0,True,False,False,Inlier,0.7589633662286164,0.9837641414652325,0.9837641414652325,0.7589633662286164
1050,Ana caspi,52.0,14.0,19.0,2,1.933,674479.0,9631144.0,True,False,True,Outlier,-1.2609837583437367,-1.1803665719642935,-1.1803665719642935,-1.2609837583437367
1051,Palisangre,82.0,16.0,20.0,1,5.492,674479.0,9631151.0,True,False,False,Inlier,0.3137825136938744,-0.23463583987925024,-0.23463583987925024,0.3137825136938744
1052,Palisangre,91.0,20.0,23.0,1,8.455,674444.0,9631157.0,True,False,False,Inlier,0.8595801108030887,1.0570707425487849,1.0570707425487849,0.8595801108030887
1053,Machimango,80.0,18.0,23.0,2,5.881,674549.0,9631202.0,True,False,False,Inlier,1.7066086064226729,0.970598720540122,0.970598720540122,1.7066086064226729
1054,Mari mari,83.0,18.0,22.0,1,6.33,674497.0,9631212.0,True,False,False,Inlier,0.8132283353690772,0.3209402097564872,0.3209402097564872,0.8132283353690772
1055,Charapilla,96.0,19.0,24.0,1,8.939,674495.0,9631298.0,True,False,False,Inlier,1.3936906803893814,1.3545410985273987,1.3545410985273987,1.3936906803893814
1056,Aguanillo,52.0,17.0,22.0,1,2.347,674531.0,9631326.0,True,False,False,Inlier,-0.2659426398947113,,,-0.2659426398947113
1057,Cumala blanca,50.0,18.0,22.0,1,0.0,674529.0,9631350.0,False,False,False,Inlier,-0.6698962504419506,0.532202554254786,0.532202554254786,-0.6698962504419506
1058,Quillosisa,78.0,20.0,25.0,1,6.212,674508.0,9631447.0,True,False,False,Inlier,1.173708684543172,1.9283246519256776,1.9283246519256776,1.173708684543172
1059,Aguanillo,46.0,12.0,18.0,2,1.296,674513.0,9631454.0,True,False,False,Inlier,-1.010105004443142,,,-1.010105004443142
1060,Anuje rumo,50.0,12.0,17.0,1,0.0,674481.0,9631580.0,False,False,False,Inlier,-1.326576677903064,-1.1411664040996712,-1.1411664040996712,-1.326576677903064
1061,Azucar huayo,55.0,17.0,21.0,1,2.625,674498.0,9631670.0,True,False,False,Inlier,-0.564915967113924,0.01592032883106568,0.01592032883106568,-0.564915967113924
1062,Cumala llorona,63.0,12.0,19.0,2,2.431,674518.0,9631724.0,True,False,False,Inlier,0.41467390929403997,-0.504001863571629,-0.504001863571629,0.41467390929403997
1063,Almendro,78.0,17.0,22.0,1,5.28,674513.0,9631725.0,True,False,False,Inlier,0.013172350815642159,1.5298248242500587,1.5298248242500587,0.013172350815642159
1064,Almendro,67.0,16.0,19.0,1,3.667,674507.0,9631743.0,True,False,False,Inlier,-0.5190412850240569,0.11139501147451951,0.11139501147451951,-0.5190412850240569
1065,Cumala caupuri,56.0,19.0,25.0,1,3.042,674483.0,9631784.0,True,False,False,Inlier,-0.209307379227818,1.7097762646368777,1.7097762646368777,-0.209307379227818
1066,Cumala blanca,57.0,20.0,24.0,1,3.317,674479.0,9631862.0,True,False,False,Inlier,0.10848522274363583,1.4105041280689745,1.4105041280689745,0.10848522274363583
1067,Cumala blanca,50.0,16.0,20.0,1,2.042,674464.0,9631872.0,True,False,False,Inlier,-0.6698962504419506,-0.34609901955940237,-0.34609901955940237,-0.6698962504419506
1068,Cumala blanca,64.0,18.0,23.0,1,3.764,674476.0,9631885.0,True,False,False,Inlier,0.8868666959292222,0.9713533411618802,0.9713533411618802,0.8868666959292222
1069,Moena,66.0,20.0,24.0,1,4.448,674478.0,9631920.0,True,False,True,Inlier,0.7066865096598591,1.8997133707717881,1.8997133707717881,0.7066865096598591
1070,Almendro,72.0,18.0,22.0,2,4.764,674509.0,9631919.0,True,False,False,Inlier,-0.27712599600601184,1.5298248242500587,1.5298248242500587,-0.27712599600601184
1071,Anuje rumo,68.0,12.0,19.0,2,2.833,674526.0,9631932.0,True,False,False,Inlier,0.37977426729558356,-0.29119418587370977,-0.29119418587370977,0.37977426729558356
1072,Quillosisa,83.0,12.0,18.0,1,4.22,674532.0,9632156.0,True,False,False,Inlier,1.586644273062086,-1.1476892030227903,-1.1476892030227903,1.586644273062086
1073,Andiroba,65.0,18.0,22.0,1,3.882,674535.0,9632135.0,True,False,False,Inlier,0.624246859312879,0.9832778643351714,0.9832778643351714,0.624246859312879
1074,Cumala llorona,80.0,18.0,26.0,2,5.881,674518.0,9632200.0,True,False,False,Inlier,2.141071409212083,2.3530393753252135,2.3530393753252135,2.141071409212083
1075,Cumala blanca,65.0,20.0,27.0,1,4.314,674502.0,9632244.0,True,False,True,Inlier,0.9980640492414489,2.727956488790257,2.727956488790257,0.9980640492414489
1076,Cumala blanca,60.0,18.0,22.0,2,3.308,674475.0,9632238.0,True,False,False,Inlier,0.4420772826803157,0.532202554254786,0.532202554254786,0.4420772826803157
1077,Cumala blanca,53.0,14.0,19.0,2,0.0,674476.0,9632221.0,False,False,False,Inlier,-0.33630419050527066,-0.7852498064664966,-0.7852498064664966,-0.33630419050527066
1078,Mari mari,60.0,17.0,22.0,1,3.124,674447.0,9632224.0,True,False,False,Inlier,-0.5237844453419601,0.3209402097564872,0.3209402097564872,-0.5237844453419601
1079,Cumala blanca,57.0,18.0,23.0,1,2.986,674454.0,9632222.0,True,False,False,Inlier,0.10848522274363583,0.9713533411618802,0.9713533411618802,0.10848522274363583
1080,Cumala blanca,61.0,16.0,21.0,1,3.039,674405.0,9632239.0,True,False,False,Inlier,0.5532746359925423,0.09305176734769184,0.09305176734769184,0.5532746359925423
1081,Cumala blanca,55.0,20.0,24.0,1,3.089,674408.0,9632234.0,True,False,False,Inlier,-0.11390948388081742,1.4105041280689745,1.4105041280689745,-0.11390948388081742
1082,Cumala blanca,52.0,18.0,21.0,1,2.485,674397.0,9632228.0,True,False,False,Inlier,-0.4475015438174973,0.09305176734769184,0.09305176734769184,-0.4475015438174973
1083,Cumala blanca,48.0,12.0,18.0,1,1.411,674403.0,9632225.0,True,False,False,Inlier,-0.8922909570664038,-1.2244005933735909,-1.2244005933735909,-0.8922909570664038
1084,Cumala blanca,46.0,14.0,19.0,1,0.0,674409.0,9632232.0,False,False,False,Inlier,-1.114685663690857,-0.7852498064664966,-0.7852498064664966,-1.114685663690857
1085,Caimitillo,78.0,16.0,22.0,1,4.97,674405.0,9632163.0,True,False,False,Inlier,1.4247955565054098,1.0688335058797227,1.0688335058797227,1.4247955565054098
1086,Cumala llorona,57.0,12.0,18.0,1,1.99,674440.0,9632138.0,True,False,False,Inlier,-0.19464285538291637,-0.9121506119854637,-0.9121506119854637,-0.19464285538291637
1087,Sacha casho,76.0,17.0,21.0,1,5.013,674439.0,9632153.0,True,False,False,Inlier,-0.08362530797032428,-0.207763008319334,-0.207763008319334,-0.08362530797032428
1088,Azucar huayo,65.0,12.0,19.0,2,2.588,674434.0,9632100.0,True,False,False,Inlier,0.3821166483207243,-0.8968451908167214,-0.8968451908167214,0.3821166483207243
1089,Cumala llorona,62.0,17.0,22.0,1,0.0,674445.0,9632083.0,False,False,False,Inlier,0.3131211151812139,0.720444381669875,0.720444381669875,0.3131211151812139
